Fg,RPM,Fs,Fa,Fb,Fc,Fh,Fw,pressure,Fremoved,S,DO2,P,V,Wt,pH,T,Q,CO2outgas,Fpaa,PAA_offline,Foil,NH3_offline,OUR,O2,P_offline,X_offline,CER,NH3_shots,Viscosity_offline,Fault_ref,Control_ref,PAT_ref,Batch_ref,Batch_ref
65,100,75,0,58.216,0.015318,0.0001,250,0.9,0,0.0015244,10.923,25.337,82567,91949,6.4962,297.87,277.4,1.7934,7,0,23,0,1.3385,0.19003,0,0,1.4625,0,0,0,1,0,0,4
65,100,75,0,60.246,0.0045955,67.26,250,0.9,0,0.0015416,10.936,25.352,82638,92029,6.4953,297.95,310.9,1.7937,7,0,23,0,1.3341,0.19006,0,0,1.4627,0,0,0,1,0,0,4
65,100,75,0,62.638,24.806,6.726,250,0.9,0,0.0015786,10.922,25.367,82710,92110,6.4952,297.89,286.73,1.794,7,0,23,0,1.3457,0.18996,0,0,1.463,0,0,0,1,0,0,4
65,100,75,0,65.075,7.4418,85.464,250,0.9,0,0.0016038,10.919,25.382,82782,92191,6.4965,298.02,335.56,1.7943,7,0,23,0,1.3543,0.18989,0,0,1.4632,0,0,0,1,0,0,4
65,100,75,0,66.979,46.346,8.5464,250,0.9,0,0.0016224,10.926,25.397,82854,92273,6.4977,297.95,310.43,1.7946,7,0,23,0,1.3569,0.18986,0,0,1.4635,0,0,0,1,0,0,4
65,100,75,0,68.426,24.236,0.85464,250,0.9,0,0.0015731,10.948,25.411,82927,92354,6.5007,297.88,281.15,1.795,7,0,23,0,1.3648,0.18979,0,0,1.4638,0,0,0,1,0,0,4
65,100,75,0,68.657,7.2708,54.542,250,0.9,0,0.0015284,10.981,25.425,82999,92436,6.4997,297.93,302.48,1.7952,7,0,23,0,1.3575,0.18986,0,0,1.464,0,0,0,1,0,0,4
65,100,75,0,69.3,2.1812,0.0001,250,0.9,0,0.0015596,10.967,25.44,83072,92518,6.4995,297.86,274.91,1.7955,7,0,23,0,1.3631,0.18981,0,0,1.4642,0,0,0,1,0,0,4
65,100,75,0,70.024,0.65437,63.479,250,0.9,0,0.0015535,10.981,25.454,83145,92600,6.5021,297.94,304.87,1.7958,7,0,23,0,1.3565,0.18987,0,0,1.4645,0,0,0,1,0,0,4
65,100,75,0,69.678,0.19631,0.0001,250,0.9,0,0.0015719,10.982,25.468,83218,92683,6.5056,297.87,277.41,1.7961,7,0,23,0,1.3491,0.18993,0,0,1.4647,0,0,0,1,0,0,4
65,100,75,0,67.935,0.058893,65.498,250,0.9,0,0.0016564,10.94,25.484,83290,92765,6.5066,297.95,309.16,1.7964,7,0,23,0,1.3584,0.18985,0,0,1.465,0,0,0,1,0,0,4
65,100,75,0,65.84,23.138,6.5498,250,0.9,0,0.0016008,10.966,25.499,83362,92846,6.5053,297.89,286.68,1.7967,7,0,23,0,1.3583,0.18985,0,0,1.4652,0,0,0,1,0,0,4
65,100,75,0,64.238,6.9413,81.106,250,0.9,0,0.001546,11.008,25.513,83434,92927,6.5055,298.01,332.08,1.797,7,0,23,0,1.3416,0.18999,0,0,1.4655,0,0,0,1,0,0,4
65,100,75,0,62.569,42.526,8.1106,250,0.9,0,0.0015547,10.988,25.528,83505,93008,6.5033,297.95,310.03,1.7973,7,0,23,0,1.3511,0.18991,0,0,1.4657,0,0,0,1,0,0,4
65,100,75,0,61.778,22.956,0.81106,250,0.9,0,0.0015118,11.02,25.543,83576,93088,6.5021,297.88,282.19,1.7976,7,0,23,0,1.3406,0.19,0,0,1.4659,0,0,0,1,0,0,4
65,100,75,0,61.448,6.8868,53.477,250,0.9,0,0.0014739,11.054,25.557,83647,93168,6.5,297.93,302.62,1.7978,7,0,23,0,1.3303,0.19009,0,0,1.4661,0,0,0,1,0,0,4
65,100,75,0,61.968,2.066,0.0001,250,0.9,0,0.0014988,11.042,25.571,83719,93249,6.499,297.86,274.93,1.798,7,0,23,0,1.3392,0.19001,0,0,1.4663,0,0,0,1,0,0,4
65,100,75,0,62.874,0.61981,62.525,250,0.9,0,0.001455,11.065,25.584,83790,93329,6.4995,297.94,303.88,1.7982,7,0,23,0,1.3447,0.18996,0,0,1.4665,0,0,0,1,0,0,4
65,100,75,0,63.603,0.18594,0.0001,250,0.9,0,0.0014977,11.061,25.598,83862,93410,6.4993,297.87,276.28,1.7985,7,0,23,0,1.3406,0.19,0,0,1.4667,0,0,0,1,0,0,4
65,100,75,0,64.412,0.055783,65.139,250,0.9,0,0.0015131,11.054,25.612,83933,93491,6.5007,297.95,307.58,1.7987,7,0,23,0,1.3474,0.18994,0,0,1.4669,0,0,0,1,0,0,4
65,100,75,0,64.662,0.016735,0.0001,250,0.9,0,0.0014991,11.067,25.625,84005,93572,6.5024,297.88,279.95,1.799,7,0,23,0,1.3482,0.18993,0,0,1.4671,0,0,0,1,0,0,4
65,100,75,0,64.232,0.0050204,64.563,250,0.9,0,0.0015456,11.026,25.64,84077,93653,6.5042,297.95,310.66,1.7992,7,0,23,0,1.3672,0.18977,0,0,1.4673,0,0,0,1,0,0,4
65,100,75,0,63.078,22.193,6.4563,250,0.9,0,0.0015083,11.032,25.654,84148,93734,6.5043,297.89,286.26,1.7995,7,2022.3,23,1977.3,1.3815,0.18964,25.598,22.43,1.4675,0,72.636,0,1,0,0,4
30,100,8,0,0,0.0001,240.49,0,0.6,0,0.96991,14.684,0.001,57624,62022,6.5472,297.65,225.61,0.085956,5,0,22,0,1.3888,0.17826,0,0,0.031633,0,0,0,1,0,0,5
30,100,8,0,0,0.0001,70.274,0,0.6,0,1.0184,14.663,0.00099954,57622,62024,6.5262,297.88,286.44,0.097231,5,0,22,0,0.28395,0.19966,0,0,0.035788,0,0,0,1,0,0,5
30,100,8,0,0,0.0001,0.0001,0,0.6,0,1.0653,14.644,0.00099907,57619,62026,6.5061,297.86,281.24,0.10103,5,0,22,0,0.011913,0.20476,0,0,0.037186,0,0,0,1,0,0,5
30,100,8,0,0,0.0001,91.565,0,0.6,0,1.1107,14.632,0.0009986,57616,62028,6.4867,298.17,362.68,0.10336,5,0,22,0,-0.050128,0.20591,0,0,0.038047,0,0,0,1,0,0,5
30,100,8,0,5.8255,100.85,9.1565,0,0.6,0,1.154,14.613,0.00099811,57615,62031,6.4759,298.05,331.19,0.10548,5,1383.3,22,1798.7,-0.059362,0.20608,0.001,0.49911,0.038829,0,4.0815,0,1,0,0,5
30,100,8,0,15.972,63.771,0.91565,0,0.6,0,1.1952,14.586,0.00099758,57615,62036,6.4794,297.96,307.39,0.10765,5,0,22,0,-0.051884,0.20593,0,0,0.039628,0,0,0,1,0,0,5
30,100,8,0,24.689,35.441,0.091565,0,0.6,0,1.2344,14.562,0.00099703,57618,62043,6.494,297.9,293.31,0.10991,5,0,22,0,-0.041943,0.20575,0,0,0.040462,0,0,0,1,0,0,5
30,100,8,0,27.56,10.632,48.114,0,0.6,0,1.2714,14.525,0.00099646,57621,62050,6.5125,298.05,333.11,0.11228,5,0,22,0,-0.026041,0.20544,0,0,0.041335,0,0,0,1,0,0,5
30,100,8,0,23.05,59.232,4.8114,0,0.6,0,1.3072,14.518,0.00099592,57623,62056,6.5251,297.98,314.36,0.11475,5,0,22,0,-0.022366,0.20537,0,0,0.042246,0,0,0,1,0,0,5
30,100,8,0,13.548,35.738,0.48114,0,0.6,0,1.341,14.48,0.0009954,57623,62061,6.5215,297.93,301.48,0.11733,5,0,22,0,-0.0082128,0.2051,0,0,0.043198,0,0,0,1,0,0,5
30,100,8,0,5.5179,10.721,45.654,0,0.6,0,1.372,14.449,0.00099492,57621,62064,6.5056,298.08,340.93,0.12003,5,0,22,0,0.005083,0.20485,0,0,0.044194,0,0,0,1,0,0,5
30,100,8,0,3.8476,59.976,4.5654,0,0.6,0,1.4007,14.416,0.00099443,57619,62066,6.4877,298.02,323.06,0.12286,5,0,22,0,0.019129,0.20458,0,0,0.045236,0,0,0,1,0,0,5
30,100,8,0,9.2965,38.743,0.45654,0,0.6,0,1.4264,14.389,0.00099393,57618,62070,6.4779,297.97,310.55,0.12581,5,0,22,0,0.030405,0.20437,0,0,0.046325,0,0,0,1,0,0,5
30,100,8,0,18.643,23.584,0.045654,0,0.6,0,1.4494,14.355,0.0009934,57619,62076,6.4814,297.95,305.27,0.1289,5,0,22,0,0.043658,0.20411,0,0,0.047463,0,0,0,1,0,0,5
30,100,8,0,26.553,7.0751,27.932,0,0.6,0,1.47,14.327,0.00099284,57622,62083,6.4958,298.06,333.39,0.13212,5,0,22,0,0.055046,0.20389,0,0,0.04865,0,0,0,1,0,0,5
30,100,15,0,28.715,41.899,2.7932,0,0.6,0,1.5023,14.303,0.00099225,57627,62092,6.5134,298.03,325.38,0.13546,5,0,22,0,0.064092,0.20372,0,0,0.049884,0,0,0,1,0,0,5
30,100,15,0,23.852,32.754,0.27932,0,0.6,0,1.5312,14.272,0.00099168,57630,62101,6.5234,298,319.92,0.13895,5,0,22,0,0.074702,0.20351,0,0,0.05117,0,0,0,1,0,0,5
30,100,15,0,15.039,26.817,0.027932,0,0.6,0,1.5573,14.227,0.00099114,57632,62107,6.5181,297.99,317.37,0.14257,5,0,22,0,0.091708,0.20319,0,0,0.052507,0,0,0,1,0,0,5
30,100,15,0,8.3596,23.824,0.0027932,0,0.6,0,1.5808,14.194,0.00099062,57632,62113,6.5024,297.99,317.19,0.14634,5,0,22,0,0.10456,0.20294,0,0,0.053899,0,0,0,1,0,0,5
30,100,15,0,7.9738,23.467,0.00027932,0,0.6,0,1.6006,14.143,0.0009901,57633,62118,6.486,298,318.48,0.15028,5,0,22,0,0.12406,0.20256,0,0,0.05535,0,0,0,1,0,0,5
30,100,15,0,14.092,24.922,0.0001,0,0.6,0,1.645,14.092,0.00098956,57634,62126,6.4784,298.01,320.41,0.15438,5,0,30,0,0.13919,0.20227,0,0,0.056864,0,0,0,1,0,0,5
30,100,15,0,23.206,27.368,0.0001,0,0.6,0,1.686,14.061,0.00098899,57638,62136,6.4828,298.02,323.06,0.15865,5,0,30,0,0.15018,0.20206,0,0,0.058441,0,0,0,1,0,0,5
30,100,15,0,30.582,30.992,0.0001,0,0.6,0,1.7232,14.033,0.00098839,57643,62147,6.4957,298.03,326.11,0.16309,5,0,30,0,0.15782,0.20191,0,0,0.060081,0,0,0,1,0,0,5
30,100,15,0,32.781,35.494,0.0001,0,0.6,0,1.7572,13.998,0.00098779,57648,62158,6.5116,298.04,328.34,0.1677,5,0,30,0,0.16763,0.20171,0,0,0.061783,0,0,0,1,0,0,5
30,100,15,0,28.662,39.342,0.0001,0,0.6,0,1.7881,13.952,0.0009872,57652,62169,6.5197,298.04,330.17,0.17248,5,0,30,0,0.1829,0.20142,0,0,0.063546,0,0,0,1,0,0,5
30,100,15,0,21.311,43.022,0.0001,0,0.6,0,1.8153,13.911,0.00098666,57654,62178,6.5161,298.05,332.08,0.17742,0,0,30,0,0.19648,0.20115,0,0,0.065371,0,0,0,1,0,0,5
30,100,15,0,15.43,47.072,0.0001,0,0.6,0,1.8386,13.854,0.00098613,57655,62185,6.5029,298.06,333.76,0.18253,0,0,30,0,0.21621,0.20077,0,0,0.067259,0,0,0,1,0,0,5
30,100,15,0,14.816,51.086,0.0001,0,0.6,0,1.8565,13.805,0.00098561,57656,62192,6.4886,298.06,335.39,0.18784,0,0,30,0,0.23258,0.20045,0,0,0.069221,0,0,0,1,0,0,5
30,100,15,0,19.914,55.274,0.0001,0,0.6,0,1.8697,13.742,0.00098507,57658,62200,6.4809,298.07,337.11,0.19337,0,0,30,0,0.25468,0.20002,0,0,0.071263,0,0,0,1,0,0,5
30,100,15,0,28.051,59.811,0.0001,0,0.6,0,1.8791,13.704,0.0009845,57661,62209,6.4841,298.07,338.62,0.1991,0,0,30,0,0.26773,0.19977,0,0,0.07338,0,0,0,1,0,0,5
30,100,15,0,34.913,64.323,0.0001,0,0.6,0,1.8843,13.629,0.00098391,57666,62221,6.4962,298.08,340,0.20504,0,0,30,0,0.29321,0.19927,0,0,0.075575,0,0,0,1,0,0,5
30,100,15,0,36.939,68.88,0.0001,0,0.6,0,1.8848,13.567,0.00098331,57671,62232,6.5096,298.09,342.75,0.21121,0,0,30,0,0.31565,0.19884,0,0,0.077854,0,0,0,1,0,0,5
30,100,15,0,33.615,75.419,0.0001,0,0.6,0,1.8801,13.503,0.00098272,57675,62243,6.5179,298.09,343.59,0.2176,0,0,30,0,0.33725,0.19842,0,0,0.080219,0,0,0,1,0,0,5
30,100,15,0,26.989,79.825,0.0001,0,0.6,0,1.8708,13.417,0.00098216,57678,62252,6.5152,298.1,345.6,0.22425,0,0,30,0,0.36693,0.19784,0,0,0.082677,0,0,0,1,0,0,5
30,100,15,0,21.451,85.925,0.0001,0,0.6,0,1.857,13.332,0.00098161,57680,62261,6.5042,298.11,348.95,0.23115,0,0,30,0,0.39877,0.19722,0,0,0.085229,0,0,0,1,0,0,5
30,100,15,0,20.304,94.01,0.0001,0,0.6,0,1.8388,13.259,0.00098107,57682,62269,6.4913,298.12,351.7,0.2383,0,0,30,0,0.42586,0.1967,0,0,0.087871,0,0,0,1,0,0,5
30,100,15,0,24.306,101.76,0.0001,0,0.6,0,1.8152,13.168,0.00098052,57685,62278,6.4845,298.14,355.27,0.24571,0,0,30,0,0.45778,0.19608,0,0,0.090613,0,0,0,1,0,0,5
30,100,15,0,30.998,110.98,0.0001,0,0.6,0,1.7868,13.1,0.00097994,57689,62288,6.4855,298.15,359.88,0.25339,0,0,30,0,0.48122,0.19561,0,0,0.093456,0,0,0,1,0,0,5
30,100,15,0,37.285,122.02,0.0001,0,0.6,0,1.7525,13.009,0.00097934,57694,62300,6.4926,298.17,362.93,0.26135,0,0,30,0,0.51214,0.19501,0,0,0.096402,0,0,0,1,0,0,5
30,100,15,0,40.753,131.67,0.0001,0,0.6,0,1.7125,12.925,0.00097873,57700,62312,6.5035,298.17,365.05,0.26958,0,0,30,0,0.54167,0.19443,0,0,0.099448,0,0,0,1,0,0,5
42,100,15,0,39.867,140.57,0.0001,0,0.6,0,1.6668,13.066,0.00097812,57705,62324,6.5134,298.2,370.72,0.21649,0,0,30,0,0.50747,0.19794,0,0,0.11173,0,0,0,1,0,0,5
42,100,15,0,35.024,154.41,0.0001,0,0.6,0,1.6144,12.985,0.00097753,57710,62335,6.5154,298.21,373.66,0.2163,0,0,30,0,0.494,0.19812,0,0,0.11163,0,0,0,1,0,0,5
42,100,15,0,29.41,165.41,0.0001,0,0.6,0,1.5552,12.901,0.00097696,57714,62345,6.5074,298.21,373.38,0.22214,0,0,30,0,0.51396,0.19784,0,0,0.11466,0,0,0,1,0,0,5
42,100,15,0,26.984,172.72,0.0001,0,0.6,0,1.4882,12.797,0.00097639,57717,62355,6.4962,298.21,373.57,0.22888,0,0,30,0,0.55018,0.19734,0,0,0.11814,0,0,0,1,0,0,5
42,100,15,0,29.016,180.68,0.0001,0,0.6,0,1.4141,12.707,0.00097582,57720,62365,6.4871,298.22,375.91,0.23596,0,0,30,0,0.57981,0.19692,0,0,0.12181,0,0,0,1,0,0,5
42,100,15,0,34.707,191.47,0.0001,0,0.6,0,1.332,12.601,0.00097523,57725,62376,6.4834,298.23,379.66,0.24333,0,0,30,0,0.6163,0.19641,0,0,0.12562,0,0,0,1,0,0,5
42,100,15,0,41.854,204.33,0.0001,0,0.6,0,1.2409,12.483,0.00097461,57731,62388,6.4869,298.24,382.55,0.25099,0,0,30,0,0.66041,0.1958,0,0,0.12959,0,0,0,1,0,0,5
42,100,15,0,47.589,216.58,0.0001,0,0.6,0,1.1415,12.377,0.00097398,57738,62402,6.4946,298.28,391.84,0.25895,0,0,30,0,0.6982,0.19527,0,0,0.13372,0,0,0,1,0,0,5
42,100,15,0,50.272,237.55,0.0001,0,0.6,0,1.0343,12.266,0.00097334,57746,62416,6.5011,298.3,398.66,0.26718,0,0,30,0,0.73745,0.19472,0,0,0.13798,0,0,0,1,0,0,5
42,100,15,0,50.345,256.44,0.0001,0,0.6,0,0.91763,12.149,0.00097269,57753,62430,6.5054,298.35,412.19,0.27571,0,0,30,0,0.77878,0.19414,0,0,0.1424,0,0,0,1,0,0,5
42,100,15,0,48.726,285.08,0.0001,0,0.6,0,0.79062,12.016,0.00097205,57761,62444,6.5049,298.38,420.55,0.28456,0,0,30,0,0.82583,0.19348,0,0,0.14699,0,0,0,1,0,0,5
42,100,15,0,47.313,308.71,0.0001,0,0.6,0,0.65675,11.903,0.00097142,57768,62458,6.5007,298.4,425.34,0.29371,0,0,30,0,0.86712,0.1929,0,0,0.15173,0,0,0,1,0,0,5
42,100,15,0,47.584,329.05,0.0001,0,0.6,0,0.51433,11.8,0.00097078,57775,62471,6.4949,298.4,425.33,0.30313,0,0,30,0,0.89723,0.19247,0,0,0.15662,0,0,0,1,0,0,5
42,100,15,0,50.16,343.93,0.0001,0,0.6,0,0.36473,11.688,0.00097014,57783,62485,6.4906,298.41,427.95,0.31284,0,0,30,0,0.93494,0.19193,0,0,0.16166,0,0,0,1,0,0,5
42,100,15,0,54.421,362.37,0.0001,0,0.6,0,0.2116,11.609,0.00096948,57791,62500,6.4895,298.41,428.48,0.32279,0,0,30,0,0.9688,0.19145,0,0,0.16682,0,0,0,1,0,0,5
42,100,15,0,59.149,378.38,0.0001,0,0.6,0,0.069552,11.724,0.0009688,57801,62516,6.4939,298.41,428.3,0.33278,0,0,30,0,0.95782,0.19158,0,0,0.17201,0,0,0,1,0,0,5
42,100,15,0,62.084,393.62,0.0001,0,0.6,0,0.010069,12.84,0.00096812,57811,62533,6.5177,298.32,404.07,0.34161,0,0,30,0,0.67943,0.19536,0,0,0.17659,0,0,0,1,0,0,5
42,100,15,0,55.479,377.71,0.0001,0,0.6,0,0.0093383,12.911,0.0009675,57819,62548,6.5492,298.17,364.14,0.34783,0,0,30,0,0.47528,0.19811,0,0,0.17982,0,0,0,1,0,0,5
42,100,15,0,36.311,338.78,0.0001,0,0.6,0,0.009253,12.895,0.00096697,57824,62559,6.5628,298.04,328.19,0.35342,0,0,30,0,0.44362,0.19853,0,0,0.18272,0,0,0,1,0,0,5
42,100,15,0.51972,18.156,299.82,0.0001,0,0.6,0,0.0090705,12.861,0.00096654,57826,62567,6.5481,297.94,301.33,0.35892,0,1478.8,30,1919.2,0.45113,0.19842,0.0009688,3.2096,0.18558,0,10.847,0,1,0,0,5
42,100,30,0,0,89.947,309.14,0,0.6,0,0.014297,12.459,0.00096602,57827,62575,6.4983,299.1,611.85,0.365,0,0,30,0,0.565,0.19687,0,0,0.18874,0,0,0,1,0,0,5
42,100,30,0,1.3245,489.94,30.914,0,0.6,0,0.01394,12.427,0.00096547,57827,62584,6.4549,298.94,569.87,0.37167,0,0,30,0,0.59707,0.19642,0,0,0.19221,0,0,0,1,0,0,5
42,100,30,0,19.879,468.17,3.0914,0,0.7,0,0.013512,13.258,0.00096486,57832,62596,6.4418,298.74,515.12,0.37844,0,0,30,0,0.60286,0.19633,0,0,0.19572,0,0,0,1,0,0,5
42,100,30,0,43.577,433.91,0.30914,0,0.7,0,0.013296,13.245,0.00096418,57841,62612,6.4601,298.57,469.24,0.38519,0,0,30,0,0.60121,0.19634,0,0,0.19923,0,0,0,1,0,0,5
42,100,30,0,59.969,403.78,0.030914,0,0.7,0,0.013059,13.233,0.00096345,57854,62633,6.4909,298.41,427.57,0.39192,0,0,30,0,0.60189,0.19632,0,0,0.20273,0,0,0,1,0,0,5
42,100,30,0,64.068,372.41,0.0030914,0,0.7,0,0.012584,13.219,0.00096272,57867,62654,6.522,298.28,393.88,0.39863,0,0,30,0,0.60393,0.19628,0,0,0.20622,0,0,0,1,0,0,5
42,100,30,0,55.773,345.4,0.00030914,0,0.7,0,0.012536,13.17,0.00096202,57879,62673,6.5447,298.19,368.07,0.40532,0,0,30,0,0.6204,0.19604,0,0,0.2097,0,0,0,1,0,0,5
42,100,30,0,38.451,323.62,0.0001,0,0.7,0,0.012327,13.134,0.00096138,57887,62689,6.5507,298.12,349.2,0.41201,0,0,30,0,0.63142,0.19588,0,0,0.21318,0,0,0,1,0,0,5
42,100,30,0.52029,19.225,306.97,0.0001,0,0.7,0,0.012132,13.079,0.00096081,57892,62701,6.5273,298.02,322.47,0.41872,0,0,30,0,0.65065,0.1956,0,0,0.21667,0,0,0,1,0,0,5
42,100,30,0,8.9213,277.34,0.0001,0,0.7,0,0.011618,13.082,0.00096027,57894,62711,6.4921,297.93,300.51,0.4254,0,0,30,0,0.64585,0.19565,0,0,0.22015,0,0,0,1,0,0,5
42,100,30,0,12.644,83.202,290.25,0,0.7,0,0.011646,13.059,0.0009597,57898,62722,6.4654,299.03,592.78,0.43206,0,0,30,0,0.64623,0.19564,0,0,0.22361,0,0,0,1,0,0,5
42,100,30,0,26.997,458.67,29.025,0,0.7,0,0.011268,13.042,0.00095908,57903,62735,6.4604,298.88,552.87,0.4387,0,0,30,0,0.65067,0.19556,0,0,0.22707,0,0,0,1,0,0,5
42,100,30,0,43.277,437.48,2.9025,0,0.7,0,0.010887,13.042,0.0009584,57913,62752,6.4746,298.63,486.13,0.44531,0,0,30,0,0.64663,0.1956,0,0,0.23051,0,0,0,1,0,0,5
42,100,30,0,53.9,385.39,0.29025,0,0.7,0,0.010611,13.025,0.0009577,57924,62771,6.4973,298.43,432.38,0.45188,0,0,30,0,0.65014,0.19554,0,0,0.23393,0,0,0,1,0,0,5
42,100,30,0,55.472,341.48,0.029025,0,0.7,0,0.010295,13.033,0.000957,57936,62790,6.5213,298.3,398.09,0.45841,0,0,30,0,0.64022,0.19567,0,0,0.23733,0,0,0,1,0,0,5
42,100,30,0,47.451,314.78,0.0029025,0,0.7,0,0.010191,12.99,0.00095633,57946,62808,6.5382,298.2,370.51,0.46491,0,0,30,0,0.65117,0.1955,0,0,0.24072,0,0,0,1,0,0,5
42,100,30,0,32.717,291.4,0.00029025,0,0.7,0,0.01009,12.961,0.00095572,57953,62822,6.5354,298.12,349.73,0.4714,0,0,30,0,0.65928,0.19538,0,0,0.2441,0,0,0,1,0,0,5
42,100,30,0,19.145,272.73,0.0001,0,0.7,0,0.0098173,12.937,0.00095516,57958,62834,6.5139,298.05,331.38,0.47788,0,0,30,0,0.66183,0.19533,0,0,0.24748,0,0,0,1,0,0,5
42,100,30,0,14.166,254.1,0.0001,0,0.7,0,0.0094483,12.912,0.00095465,57961,62845,6.488,297.99,316.05,0.48434,0,0,30,0,0.67052,0.1952,0,0,0.25084,0,0,0,1,0,0,5
42,100,30,0,19.502,236.72,0.0001,0,0.7,0,0.0091188,12.895,0.00095419,57966,62857,6.4718,297.93,298.51,0.49076,0,0,30,0,0.67675,0.19511,0,0,0.25419,0,0,0,1,0,0,5
42,100,75,0,31.29,71.017,256.64,0,0.7,0,0.030831,11.653,0.00095342,57982,62885,6.4495,299.01,588.83,0.49883,0,0,35,0,0.99696,0.19072,0,0,0.2584,0,0,0,1,0,0,5
42,100,75,0,52.031,442.86,25.664,0,0.7,0,0.030243,11.562,0.00095257,58001,62916,6.4474,298.93,567.24,0.50863,0,0,35,0,1.0982,0.18932,0,0,0.26351,0,0,0,1,0,0,5
42,100,75,0,73.541,444.85,2.5664,0,0.7,0,0.028424,11.552,0.00095164,58026,62952,6.4579,298.75,519.82,0.51875,0,0,35,0,1.1088,0.18915,0,0,0.26878,0,0,0,1,0,0,5
42,100,75,0,90.88,419.3,0.25664,0,0.7,0,0.027065,11.493,0.00095067,58053,62991,6.4708,298.62,484.89,0.52894,0,0,35,0,1.1246,0.18891,0,0,0.2741,0,0,0,1,0,0,5
42,100,75,0,103.06,403.96,0.025664,0,0.7,0,0.025828,11.456,0.00094966,58083,63033,6.483,298.49,449.94,0.53921,0,0,35,0,1.1297,0.18882,0,0,0.27946,0,0,0,1,0,0,5
42,100,75,0,110.37,383.37,0.0025664,0,0.7,0,0.024029,11.413,0.00094864,58115,63076,6.4947,298.41,428.55,0.54954,0,0,35,0,1.1387,0.18868,0,0,0.28485,0,0,0,1,0,0,5
42,100,75,0,113.01,375.37,0.00025664,0,0.7,0,0.023466,11.337,0.00094761,58147,63119,6.5043,298.34,407.64,0.55993,0,0,35,0,1.1577,0.1884,0,0,0.29028,0,0,0,1,0,0,5
42,100,75,0,111.82,364.61,0.0001,0,0.7,0,0.022637,11.286,0.00094659,58179,63163,6.5124,298.28,392.4,0.57038,0,0,35,0,1.1743,0.18815,0,0,0.29573,0,0,0,1,0,0,5
42,100,75,0,107.4,358.23,0.0001,0,0.7,0,0.020828,11.276,0.00094559,58210,63206,6.52,298.21,372.64,0.58082,0,0,35,0,1.1779,0.18808,0,0,0.30119,0,0,0,1,0,0,5
42,100,75,0,99.927,343.78,0.0001,0,0.7,0,0.019467,11.252,0.00094462,58240,63247,6.526,298.16,359.58,0.59119,0,0,35,0,1.1811,0.18802,0,0,0.30661,0,0,0,1,0,0,5
42,100,75,0,90.043,335.3,0.0001,0,0.7,0,0.018465,11.215,0.00094368,58268,63286,6.5296,298.14,355.42,0.60152,0,0,35,0,1.1908,0.18786,0,0,0.31201,0,0,0,1,0,0,5
42,100,75,0,78.723,336.23,0.0001,0,0.7,0,0.017969,11.127,0.00094278,58293,63322,6.5302,298.13,353.45,0.61187,0,0,35,0,1.214,0.18752,0,0,0.31742,0,0,0,1,0,0,5
42,100,75,0,67.192,339.13,0.0001,0,0.7,0,0.017205,11.082,0.00094191,58316,63357,6.5265,298.14,355.07,0.62228,0,0,35,0,1.224,0.18737,0,0,0.32286,0,0,0,1,0,0,5
42,100,75,0,57.127,346.29,0.0001,0,0.7,0,0.016039,11.05,0.00094108,58337,63389,6.5176,298.16,360.02,0.63267,0,0,35,0,1.2335,0.18722,0,0,0.3283,0,0,0,1,0,0,5
42,100,75,0,50.628,357.85,0.0001,0,0.7,0,0.01507,11.05,0.00094028,58357,63420,6.5059,298.17,363.27,0.64299,0,0,35,0,1.228,0.18727,0,0,0.3337,0,0,0,1,0,0,5
42,100,75,0,48.805,367.82,0.0001,0,0.7,0,0.014453,11.008,0.00093947,58377,63451,6.4946,298.19,368.19,0.65327,0,0,35,0,1.2328,0.18719,0,0,0.33908,0,0,0,1,0,0,5
42,100,75,0,51.501,380.41,0.0001,0,0.7,0,0.014119,10.964,0.00093866,58396,63482,6.486,298.17,362.99,0.66356,0,0,35,0,1.239,0.18708,0,0,0.34447,0,0,0,1,0,0,5
42,100,75,0,57.628,380.72,0.0001,0,0.7,0,0.013998,10.907,0.00093783,58418,63514,6.4836,298.13,352.53,0.67389,0,0,35,0,1.2505,0.1869,0,0,0.34988,0,0,0,1,0,0,5
42,100,75,0,64.7,373.87,0.0001,0,0.7,0,0.013643,10.872,0.00093698,58440,63548,6.4868,298.08,339.91,0.68426,0,0,35,0,1.2594,0.18676,0,0,0.35531,0,0,0,1,0,0,5
42,100,75,0,70.501,362.97,0.0001,0,0.7,0,0.013366,10.82,0.00093611,58464,63583,6.4924,298.04,328.19,0.69466,0,0,35,0,1.2698,0.1866,0,0,0.36076,0,0,0,1,0,0,5
55,100,150,0,74.041,351.53,0.0001,0,0.7,0,0.042726,9.7393,0.00093499,58503,63639,6.4709,298.15,359.01,0.55782,0,0,35,0,1.6456,0.18704,0,0,0.37868,0,0,0,1,0,0,5
55,100,150,0,86.305,392.69,0.0001,0,0.7,0,0.038988,9.624,0.00093383,58545,63698,6.4505,298.26,388.76,0.5607,0,0,35,0,1.7077,0.18637,0,0,0.38065,0,0,0,1,0,0,5
55,100,150,0,106.6,435.53,0.0001,0,0.7,0,0.035319,9.5636,0.0009326,58591,63760,6.4378,298.3,398.67,0.57169,0,0,35,0,1.7236,0.18619,0,0,0.38817,0,0,0,1,0,0,5
